country,year,gender,population,num_of_incidence,per_of_incidence,incidence_rate,weight_35f,weight_30f,weight_25f,cholesterol_level,diabetes_level,hypertension_level,smoking_level,obesity_level,country_year_gender
Denmark,2002,Female,2716914.0,5963.24102512809,0.0005505013385693,219.48582197037115,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,2.33,34.8,26.0,,Denmark_2002_Female
Denmark,2003,Female,2722648.0,5677.094717654181,0.0005219310822342,208.51372331840844,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,2.3,35.0,25.0,,Denmark_2003_Female
Denmark,2004,Female,2729270.0,5396.696874152332,0.000495436495252,197.73407812903568,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,2.28,35.0,23.0,,Denmark_2004_Female
Denmark,2005,Female,2736121.0,5190.946107938579,0.0004741417974477,189.7191720665343,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,2.25,34.9,24.0,11.8,Denmark_2005_Female
Denmark,2006,Female,2744388.0,4996.110585794747,0.0004551061229459,182.04825942231005,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,2.23,34.8,23.0,,Denmark_2006_Female
Denmark,2007,Female,2754521.0,4812.502956798761,0.0004359362202007,174.71287954598137,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,2.2,34.6,21.0,,Denmark_2007_Female
Denmark,2008,Female,2769006.0,4642.705625046026,0.0004185411087673,167.66686764297464,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,2.17,34.3,22.0,,Denmark_2008_Female
Denmark,2009,Female,2783458.0,4483.879618796321,0.000402458715602,161.09025603390893,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,2.14,34.0,17.0,,Denmark_2009_Female
Denmark,2010,Female,2795634.0,4359.203767509895,0.0003899614342848,155.92898668101387,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,2.1,33.7,19.3,13.1,Denmark_2010_Female
Denmark,2011,Female,2806716.0,4259.3454139696405,0.0003784258577223,151.7554827053981,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,2.06,33.3,,,Denmark_2011_Female
Denmark,2012,Female,2815877.0,4153.673016841766,0.0003676081201259,147.50903597144926,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,2.02,32.8,,,Denmark_2012_Female
Denmark,2013,Female,2826123.0,4092.2076135382586,0.0003597687718838,144.79934573046745,0.9076274377991981,0.7779663752564555,0.648305312713713,4.9,1.98,32.2,15.5,14.0,Denmark_2013_Female
Denmark,2014,Female,2839824.0,3982.603831354284,0.0003482512008524,140.2412202782385,0.9076274377991981,0.7779663752564555,0.648305312713713,4.9,1.95,31.6,,15.6,Denmark_2014_Female
Denmark,2015,Female,2855813.0,3926.8004657513047,0.0003406589429289,137.50201661492906,0.9076274377991981,0.7779663752564555,0.648305312713713,4.8,1.92,31.0,,,Denmark_2015_Female
Denmark,2016,Female,2876426.0,3806.945061547,0.000329220593576,132.34983488353254,0.9076274377991981,0.7779663752564555,0.648305312713713,4.8,1.9,30.4,,,Denmark_2016_Female
Denmark,2017,Female,2893742.0,3686.769396904333,0.0003179428498558,127.40491021329245,0.9076274377991981,0.7779663752564555,0.648305312713713,4.8,1.89,29.8,15.4,16.6,Denmark_2017_Female
Denmark,2018,Female,2908337.0,3568.7076952373013,0.0003069059858929,122.70612708352924,0.9076274377991981,0.7779663752564555,0.648305312713713,4.7,1.88,29.2,,,Denmark_2018_Female
Finland,2000,Female,2650022.0,11500.16257850742,0.0011329668883971,433.96479646234707,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,3.53,36.9,20.3,24.1,Finland_2000_Female
Finland,2001,Female,2654537.0,11873.515411060118,0.0011663641354775,447.29138870771504,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,3.57,36.6,19.7,10.3,Finland_2001_Female
Finland,2002,Female,2659341.0,12467.934529548838,0.001219665212678,468.8354945660913,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,3.63,36.3,19.9,11.7,Finland_2002_Female
Finland,2003,Female,2664106.0,12996.8094166742,0.0012666041335548,487.84880994503214,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,3.7,36.0,19.3,11.7,Finland_2003_Female
Finland,2004,Female,2670685.0,13373.781066853537,0.0012987228987524,500.76220396091406,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,3.79,35.7,19.5,14.0,Finland_2004_Female
Finland,2005,Female,2678886.0,13804.321065563776,0.0013359317738494,515.3008028547604,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,3.87,35.3,18.2,13.5,Finland_2005_Female
Finland,2006,Female,2688223.0,13890.94164240236,0.0013411690816023,516.7332339021859,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,3.97,35.0,18.9,14.1,Finland_2006_Female
Finland,2007,Female,2698451.0,13575.366749848496,0.0013082157264374,503.07997995325826,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,4.06,34.6,16.6,19.2,Finland_2007_Female
Finland,2008,Female,2709177.0,12928.68988824616,0.0012442666597096,477.21835407011645,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.16,34.3,17.6,16.0,Finland_2008_Female
Finland,2009,Female,2720512.0,12190.945475731603,0.0011712881066414,448.1121743161435,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.25,34.0,16.0,14.0,Finland_2009_Female
Finland,2010,Female,2731604.0,11595.814202097854,0.0011107852557742,424.5056824524292,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.34,33.6,15.7,15.5,Finland_2010_Female
Finland,2011,Female,2742799.0,11043.677102272728,0.0010533389642423,402.6425962045607,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.43,33.3,14.8,25.8,Finland_2011_Female
Finland,2012,Female,2754391.0,10403.236616984364,0.0009872722306763,377.69643514607634,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.52,33.0,14.0,21.5,Finland_2012_Female
Finland,2013,Female,2765478.0,9713.358524440808,0.0009179202142295,351.23615246408787,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.63,32.6,13.2,14.4,Finland_2013_Female
Finland,2014,Female,2775397.0,9155.77236184525,0.0008620687552648,329.89054761698054,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.75,32.2,14.0,17.7,Finland_2014_Female
Finland,2015,Female,2782852.0,8651.495297641832,0.000814460724154,310.88592917057144,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.9,31.9,14.5,18.9,Finland_2015_Female
Finland,2016,Female,2788392.0,8301.216682008931,0.0007811179869035,297.70622932532194,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,5.06,31.5,15.4,17.0,Finland_2016_Female
Finland,2017,Female,2792482.0,7843.760420083095,0.0007404649988202,280.8884863029769,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,5.24,31.2,11.9,27.5,Finland_2017_Female
Finland,2018,Female,2794313.0,7561.012803829275,0.0007170062510927,270.5857505522565,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,5.44,30.9,13.0,20.0,Finland_2018_Female
Japan,2000,Female,64815079.0,77913.4257315968,0.0002826041668937,120.20879544341341,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,5.55,27.8,11.5,3.4,Japan_2000_Female
Japan,2001,Female,65047000.0,81236.72220314285,0.0002941076722076,124.88926807253655,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,5.33,27.4,9.9,3.4,Japan_2001_Female
Japan,2002,Female,65183000.0,86301.45611404549,0.0003119845317994,132.39871763196768,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,5.11,27.1,10.2,3.8,Japan_2002_Female
Japan,2003,Female,65315000.0,92272.63936298878,0.0003330798111626,141.27327468879855,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.9,26.9,11.3,3.7,Japan_2003_Female
Japan,2004,Female,65392000.0,97268.59868943444,0.0003507751964838,148.74693951773065,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.72,26.6,12.0,3.1,Japan_2004_Female
Japan,2005,Female,65419017.0,101201.85067901127,0.0003644643334644,154.6979079172212,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.55,26.4,11.3,4.3,Japan_2005_Female
Japan,2006,Female,65513628.0,102420.45187958553,0.0003682947035529,156.33457496749458,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.42,26.2,10.0,3.3,Japan_2006_Female
Japan,2007,Female,65608369.0,103148.06366123192,0.0003700567367169,157.2178446643475,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.31,26.0,11.0,3.3,Japan_2007_Female
Japan,2008,Female,65661653.0,103454.53284013653,0.0003703101501954,157.5570033854258,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.23,25.7,9.1,3.4,Japan_2008_Female
Japan,2009,Female,65673644.0,103253.18587550678,0.0003692722447224,157.22164872640047,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.16,25.5,10.9,3.5,Japan_2009_Female
Japan,2010,Female,65729615.0,104242.48169599957,0.000372767305403,158.59286821625162,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.12,25.2,8.4,3.2,Japan_2010_Female
Japan,2011,Female,65626819.0,105701.9007596885,0.0003782745231807,161.0650986446387,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.09,24.9,9.7,3.6,Japan_2011_Female
Japan,2012,Female,65512950.0,107312.33109598311,0.0003855559826523,163.80323446888457,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.07,24.6,9.0,3.4,Japan_2012_Female
Japan,2013,Female,65429064.0,108603.92679605406,0.0003917146043657,165.98728478838404,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.06,24.3,8.2,3.4,Japan_2013_Female
Japan,2014,Female,65336389.0,109561.83589243708,0.0003967877750831,167.6888447147532,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.07,24.0,8.5,3.8,Japan_2014_Female
Japan,2015,Female,65253007.0,110446.35501108036,0.0004010949912935,169.25864429677603,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.09,23.7,7.9,3.1,Japan_2015_Female
Japan,2016,Female,65225755.0,110571.77089888064,0.0004036357849596,169.52164202450496,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.11,23.4,8.2,4.0,Japan_2016_Female
Japan,2017,Female,65165143.0,110686.98988374013,0.0004065018819434,169.8561298081401,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.13,23.1,7.2,4.1,Japan_2017_Female
Japan,2018,Female,65075828.0,110265.5191267803,0.0004079745638181,169.44159224033277,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.16,22.8,8.1,3.7,Japan_2018_Female
Norway,2000,Female,2266748.0,7546.113617618467,0.0007589919592263,332.9048318392017,0.9076274377991981,0.7779663752564555,0.648305312713713,5.5,4.11,32.1,31.0,,Norway_2000_Female
Norway,2001,Female,2277132.0,7486.756475798735,0.0007484687599107,328.7800828322089,0.9076274377991981,0.7779663752564555,0.648305312713713,5.4,4.12,31.9,28.0,,Norway_2001_Female
Norway,2002,Female,2289139.0,7317.26537061002,0.000728909215911,319.65142224259955,0.9076274377991981,0.7779663752564555,0.648305312713713,5.4,4.13,31.8,29.0,8.0,Norway_2002_Female
Norway,2003,Female,2302276.0,6982.802081645658,0.0006939305419494,303.299955420013,0.9076274377991981,0.7779663752564555,0.648305312713713,5.4,4.15,31.6,25.0,,Norway_2003_Female
Norway,2004,Female,2315350.0,6673.763324374828,0.0006607552626473,288.23993454012685,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,4.16,31.4,25.0,,Norway_2004_Female
Norway,2005,Female,2330263.0,6457.492607680975,0.0006357330670538,277.1143260516506,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,4.18,31.1,24.0,8.0,Norway_2005_Female
Norway,2006,Female,2346792.0,6339.766666939738,0.0006193080964029,270.14608311856085,0.9076274377991981,0.7779663752564555,0.648305312713713,5.3,4.2,30.8,23.0,,Norway_2006_Female
Norway,2007,Female,2366414.0,6131.418390543971,0.0005945486528093,259.10167834301063,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,4.21,30.5,22.0,,Norway_2007_Female
Norway,2008,Female,2390841.0,5919.697113276419,0.0005689192245204,247.59894586366968,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,4.21,30.2,20.0,9.0,Norway_2008_Female
Norway,2009,Female,2417815.0,5709.157094118212,0.0005429479986861,236.12878132190477,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,4.21,29.8,20.0,,Norway_2009_Female
Norway,2010,Female,2445451.0,5528.981284546215,0.0005194594227668,226.09249927911927,0.9076274377991981,0.7779663752564555,0.648305312713713,5.2,4.19,29.5,19.0,,Norway_2010_Female
Norway,2011,Female,2473229.0,5270.705166360313,0.0004888149801549,213.11027674187525,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,4.17,29.1,17.0,,Norway_2011_Female
Norway,2012,Female,2501186.0,5022.219428146783,0.0004610172941151,200.79352067966087,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,4.15,28.7,16.0,9.0,Norway_2012_Female
Norway,2013,Female,2528494.0,4633.814801334519,0.0004211549199722,183.26382428965695,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,4.13,28.2,14.0,,Norway_2013_Female
Norway,2014,Female,2554301.0,4362.394667281513,0.0003924338893341,170.7862412175195,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,4.12,27.7,13.0,,Norway_2014_Female
Norway,2015,Female,2577925.0,4225.006498791984,0.0003763099159133,163.89175398011903,0.9076274377991981,0.7779663752564555,0.648305312713713,5.1,4.13,27.2,12.0,11.0,Norway_2015_Female
Norway,2016,Female,2599030.0,4110.692065251568,0.0003631733908132,158.16254776788142,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.14,26.8,11.0,,Norway_2016_Female
Norway,2017,Female,2618220.0,4032.289418994532,0.0003536087764305,154.00880823592104,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.17,26.4,10.0,,Norway_2017_Female
Norway,2018,Female,2635193.0,3967.686492244261,0.0003456848315441,150.56530934334833,0.9076274377991981,0.7779663752564555,0.648305312713713,5.0,4.22,25.9,11.0,,Norway_2018_Female
Slovak Republic,2000,Female,2774988.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,,Slovak Republic_2000_Female
Slovak Republic,2001,Female,2767096.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,,Slovak Republic_2001_Female
Slovak Republic,2002,Female,2767357.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,,Slovak Republic_2002_Female
Slovak Republic,2003,Female,2768078.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,14.3,15.6,Slovak Republic_2003_Female
Slovak Republic,2004,Female,2770261.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,16.2,Slovak Republic_2004_Female
Slovak Republic,2005,Female,2772373.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,18.0,Slovak Republic_2005_Female
Slovak Republic,2006,Female,2774260.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,,Slovak Republic_2006_Female
Slovak Republic,2007,Female,2776671.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,,Slovak Republic_2007_Female
Slovak Republic,2008,Female,2780077.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,,16.7,Slovak Republic_2008_Female
Slovak Republic,2009,Female,2784946.0,,,,0.9076274377991981,0.7779663752564555,0.648305312713713,,,,12.5,15.7,Slovak Republic_2009_Female
